,CustomerID,Total_value,M,Loyalty_levels,Cluster
643,13186.0,1539.69,2,Platinum,0
644,13187.0,236.01999999999998,4,Silver,1
645,13188.0,114.60000000000001,4,Silver,1
646,13189.0,260.67999999999995,4,Silver,1
647,13192.0,911.9400000000002,2,Platinum,0
648,13193.0,112.08,4,Silver,1
649,13194.0,60.7,4,Silver,1
650,13196.0,1797.78,1,Diamond,0
651,13198.0,3384.09,1,Diamond,0
652,13199.0,9803.96,1,Diamond,0
653,13200.0,870.0900000000001,2,Platinum,0
654,13203.0,869.4599999999999,2,Platinum,0
655,13207.0,250.26000000000002,4,Silver,1
656,13208.0,1199.6499999999999,2,Platinum,0
657,13209.0,5820.16,1,Diamond,0
658,13210.0,353.48,3,Gold,1
659,13211.0,1095.4199999999996,2,Platinum,0
660,13212.0,779.33,2,Platinum,1
661,13213.0,1518.43,2,Platinum,0
662,13216.0,333.74,3,Gold,1
663,13217.0,133.62000000000003,4,Silver,1
664,13218.0,62.64,4,Silver,1
665,13220.0,819.29,2,Platinum,1
666,13221.0,847.4100000000001,2,Platinum,0
667,13223.0,163.20000000000002,4,Silver,1
668,13224.0,2150.8499999999995,1,Diamond,0
669,13225.0,6083.04,1,Diamond,0
670,13226.0,108.21,4,Silver,1
671,13227.0,257.7,4,Silver,1
672,13228.0,358.0,3,Gold,1
673,13229.0,160.95,4,Silver,1
674,13230.0,2712.0699999999997,1,Diamond,0
675,13232.0,1328.35,2,Platinum,0
676,13233.0,605.1199999999999,3,Gold,1
677,13235.0,101.17000000000019,4,Silver,1
678,13236.0,727.2700000000001,2,Platinum,1
679,13238.0,680.8299999999999,2,Platinum,1
680,13239.0,329.56,3,Gold,1
681,13240.0,663.6500000000001,2,Platinum,1
682,13242.0,270.40000000000003,4,Silver,1
683,13243.0,585.12,3,Gold,1
684,13244.0,121.74,4,Silver,1
685,13245.0,430.5,3,Gold,1
686,13246.0,1896.3200000000002,1,Diamond,0
687,13247.0,501.11999999999995,3,Gold,1
688,13248.0,465.67999999999995,3,Gold,1
689,13249.0,711.41,2,Platinum,1
690,13253.0,1030.3999999999999,2,Platinum,0
691,13255.0,390.65999999999997,3,Gold,1
692,13256.0,1.0,4,Silver,3
693,13258.0,672.83,2,Platinum,1
694,13259.0,283.18,4,Silver,1
695,13260.0,557.62,3,Gold,1
696,13261.0,944.1,2,Platinum,0
697,13262.0,200.29,4,Silver,1
698,13263.0,7436.93,1,Diamond,0
699,13265.0,2092.6600000000003,1,Diamond,0
700,13266.0,3717.67,1,Diamond,0
701,13267.0,4404.4400000000005,1,Diamond,0
702,13268.0,3127.7000000000003,1,Diamond,0
703,13269.0,5312.970000000001,1,Diamond,0
704,13270.0,590.0,3,Gold,1
705,13271.0,172.36999999999998,4,Silver,1
706,13272.0,276.56000000000006,4,Silver,1
707,13273.0,138.98,4,Silver,1
708,13276.0,590.93,3,Gold,1
709,13277.0,258.4,4,Silver,1
710,13278.0,542.73,3,Gold,1
711,13279.0,126.3,4,Silver,1
712,13280.0,798.46,2,Platinum,1
713,13282.0,1047.8400000000001,2,Platinum,0
714,13283.0,93.66,4,Silver,1
715,13284.0,196.15,4,Silver,1
716,13285.0,2709.1200000000003,1,Diamond,0
717,13291.0,361.11,3,Gold,1
718,13292.0,578.9399999999999,3,Gold,1
719,13294.0,873.74,2,Platinum,0
720,13295.0,197.95,4,Silver,1
721,13296.0,87.4,4,Silver,1
722,13297.0,2089.85,1,Diamond,0
723,13298.0,360.0,3,Gold,1
724,13299.0,142.5,4,Silver,1
725,13300.0,365.29,3,Gold,1
726,13301.0,618.09,3,Gold,1
727,13302.0,63.75,4,Silver,1
728,13304.0,300.41999999999996,3,Gold,1
729,13305.0,2000.8599999999997,1,Diamond,0
730,13307.0,15.0,4,Silver,3
731,13308.0,1367.6100000000001,2,Platinum,0
732,13309.0,1456.79,2,Platinum,0
733,13310.0,1083.63,2,Platinum,0
734,13311.0,598.57,3,Gold,1
735,13313.0,1555.32,2,Platinum,0
736,13314.0,593.51,3,Gold,1
737,13316.0,5570.6900000000005,1,Diamond,0
738,13317.0,2140.07,1,Diamond,0
739,13318.0,640.7600000000001,3,Gold,1
740,13319.0,10664.34,1,Diamond,0
741,13320.0,1475.2,2,Platinum,0
742,13321.0,567.36,3,Gold,1
743,13322.0,199.48,4,Silver,1
744,13323.0,787.8499999999999,2,Platinum,1
745,13324.0,7072.799999999998,1,Diamond,0
746,13325.0,675.3,2,Platinum,1
747,13327.0,3617.5699999999993,1,Diamond,0
748,13328.0,1308.48,2,Platinum,0
749,13329.0,740.3999999999999,2,Platinum,1
750,13330.0,1140.93,2,Platinum,0
751,13332.0,350.9,3,Gold,1
752,13334.0,3502.32,1,Diamond,0
753,13336.0,795.1200000000001,2,Platinum,1
754,13338.0,431.82000000000005,3,Gold,1
755,13339.0,860.12,2,Platinum,0
756,13340.0,10736.48,1,Diamond,0
757,13341.0,775.8499999999999,2,Platinum,1
758,13343.0,303.93,3,Gold,1
759,13344.0,2511.6900000000005,1,Diamond,0
760,13345.0,377.6,3,Gold,1
761,13347.0,341.36,3,Gold,1
762,13348.0,233.76,4,Silver,1
763,13349.0,247.32,4,Silver,1
764,13350.0,910.72,2,Platinum,0
765,13351.0,373.94,3,Gold,1
766,13352.0,389.28,3,Gold,1
767,13354.0,743.5300000000001,2,Platinum,1
768,13355.0,674.7,2,Platinum,1
769,13356.0,768.2400000000001,2,Platinum,1
770,13357.0,609.4000000000001,3,Gold,1
771,13358.0,439.03000000000003,3,Gold,1
772,13359.0,431.26,3,Gold,1
773,13362.0,3085.49,1,Diamond,0
774,13363.0,992.5,2,Platinum,0
775,13364.0,7.105427357601002e-15,4,Silver,2
776,13365.0,2191.2200000000003,1,Diamond,0
777,13366.0,56.160000000000004,4,Silver,1
778,13368.0,623.4,3,Gold,1
779,13369.0,263.75,4,Silver,1
780,13370.0,721.3199999999999,2,Platinum,1
781,13372.0,378.63999999999993,3,Gold,1
782,13373.0,3312.2500000000005,1,Diamond,0
783,13375.0,772.9,2,Platinum,1
784,13376.0,1019.76,2,Platinum,0
785,13379.0,572.56,3,Gold,1
786,13381.0,3626.81,1,Diamond,0
787,13382.0,222.99,4,Silver,1
788,13384.0,4122.28,1,Diamond,0
789,13385.0,534.5699999999999,3,Gold,1
790,13388.0,627.15,3,Gold,1
791,13389.0,797.9599999999999,2,Platinum,1
792,13390.0,544.08,3,Gold,1
793,13391.0,59.8,4,Silver,1
794,13394.0,2312.8,1,Diamond,0
795,13395.0,307.71999999999997,3,Gold,1
796,13396.0,1325.29,2,Platinum,0
797,13397.0,1539.1799999999998,2,Platinum,0
798,13398.0,457.34000000000003,3,Gold,1
799,13402.0,621.2300000000002,3,Gold,1
800,13403.0,75.0,4,Silver,1
801,13404.0,252.49,4,Silver,1
802,13405.0,572.4509999999999,3,Gold,1
803,13408.0,27487.41,1,Diamond,0
804,13410.0,988.9100000000001,2,Platinum,0
805,13411.0,213.55,4,Silver,1
806,13414.0,1390.5,2,Platinum,0
807,13416.0,712.5,2,Platinum,1
808,13417.0,640.83,3,Gold,1
809,13418.0,5845.4400000000005,1,Diamond,0
810,13419.0,221.06,4,Silver,1
811,13420.0,140.35,4,Silver,1
812,13421.0,1831.61,1,Diamond,0
813,13422.0,2601.55,1,Diamond,0
814,13425.0,1624.2100000000003,1,Diamond,0
815,13426.0,3550.7,1,Diamond,0
816,13427.0,582.6,3,Gold,1
817,13428.0,201.78,4,Silver,1
818,13429.0,1006.7999999999998,2,Platinum,0
819,13430.0,648.6899999999999,2,Platinum,1
820,13431.0,1269.1,2,Platinum,0
821,13434.0,534.24,3,Gold,1
822,13435.0,3794.4900000000002,1,Diamond,0
823,13436.0,196.88999999999996,4,Silver,1
824,13437.0,3408.0600000000004,1,Diamond,0
825,13439.0,283.71,4,Silver,1
826,13441.0,296.64000000000004,3,Gold,1
827,13447.0,1104.2300000000002,2,Platinum,0
828,13448.0,3460.9900000000007,1,Diamond,0
829,13449.0,291.88000000000005,3,Gold,1
830,13450.0,2043.72,1,Diamond,0
831,13451.0,2838.56,1,Diamond,0
832,13452.0,590.0,3,Gold,1
833,13453.0,356.97999999999996,3,Gold,1
834,13455.0,1007.3499999999999,2,Platinum,0
835,13456.0,1737.82,1,Diamond,0
836,13458.0,9537.92,1,Diamond,0
837,13460.0,183.44,4,Silver,1
838,13461.0,1445.0000000000002,2,Platinum,0
839,13462.0,143.25,4,Silver,1
840,13464.0,674.6800000000001,2,Platinum,1
841,13466.0,297.95000000000005,3,Gold,1
842,13467.0,1071.91,2,Platinum,0
843,13468.0,5656.75,1,Diamond,0
844,13470.0,165.0,4,Silver,1
845,13471.0,2501.84,1,Diamond,0
846,13473.0,417.53999999999996,3,Gold,1
847,13474.0,226.83999999999995,4,Silver,1
848,13475.0,1431.7800000000002,2,Platinum,0
849,13476.0,1092.77,2,Platinum,0
850,13477.0,1441.5300000000002,2,Platinum,0
851,13479.0,291.0,4,Silver,1
852,13481.0,1776.81,1,Diamond,0
853,13482.0,184.64,4,Silver,1
854,13483.0,140.34,4,Silver,1
855,13484.0,313.8,3,Gold,1
856,13485.0,454.24,3,Gold,1
857,13486.0,1122.4099999999999,2,Platinum,0
858,13487.0,575.4000000000001,3,Gold,1
859,13488.0,8910.61,1,Diamond,0
860,13489.0,449.52,3,Gold,1
861,13491.0,1215.8199999999997,2,Platinum,0
862,13492.0,1269.84,2,Platinum,0
863,13493.0,618.63,3,Gold,1
864,13494.0,316.26000000000005,3,Gold,1
865,13495.0,1990.12,1,Diamond,0
866,13496.0,617.93,3,Gold,1
867,13497.0,321.04999999999995,3,Gold,1
868,13499.0,1146.96,2,Platinum,0
869,13500.0,1136.77,2,Platinum,0
870,13501.0,1310.47,2,Platinum,0
871,13502.0,291.99999999999994,3,Gold,1
872,13503.0,216.85000000000002,4,Silver,1
873,13504.0,295.93000000000006,3,Gold,1
874,13505.0,4282.880000000001,1,Diamond,0
875,13506.0,452.82,3,Gold,1
876,13507.0,2479.16,1,Diamond,0
877,13508.0,110.97000000000003,4,Silver,1
878,13509.0,979.72,2,Platinum,0
879,13510.0,1785.1599999999999,1,Diamond,0
880,13512.0,251.20999999999998,4,Silver,1
881,13513.0,205.09999999999997,4,Silver,1
882,13514.0,152.20000000000002,4,Silver,1
883,13515.0,891.12,2,Platinum,0
884,13516.0,1389.4100000000003,2,Platinum,0
885,13517.0,2109.0699999999997,1,Diamond,0
886,13518.0,627.1600000000001,3,Gold,1
887,13519.0,110.8,4,Silver,1
888,13520.0,3487.7499999999995,1,Diamond,0
889,13521.0,1071.73,2,Platinum,0
890,13522.0,125.80000000000001,4,Silver,1
891,13523.0,3755.38,1,Diamond,0
892,13524.0,680.1800000000001,2,Platinum,1
893,13525.0,628.78,3,Gold,1
894,13527.0,2218.61,1,Diamond,0
895,13529.0,307.76,3,Gold,1
896,13531.0,483.80000000000007,3,Gold,1
897,13532.0,210.30999999999995,4,Silver,1
898,13533.0,269.09000000000003,4,Silver,1
899,13534.0,5613.08,1,Diamond,0
900,13536.0,3444.39,1,Diamond,0
901,13538.0,1280.8500000000001,2,Platinum,0
902,13539.0,605.84,3,Gold,1
903,13544.0,276.06,4,Silver,1
904,13546.0,621.09,3,Gold,1
905,13548.0,678.16,2,Platinum,1
906,13549.0,916.1199999999999,2,Platinum,0
907,13551.0,91.80000000000001,4,Silver,1
908,13552.0,3539.53,1,Diamond,0
909,13555.0,4098.88,1,Diamond,0
910,13557.0,584.06,3,Gold,1
911,13558.0,594.52,3,Gold,1
912,13560.0,171.42,4,Silver,1
913,13561.0,141.86,4,Silver,1
914,13562.0,1799.33,1,Diamond,0
915,13563.0,777.53,2,Platinum,1
916,13564.0,623.3900000000002,3,Gold,1
917,13565.0,240.22,4,Silver,1
918,13566.0,856.8400000000001,2,Platinum,0
919,13568.0,187.04999999999998,4,Silver,1
920,13569.0,338.61999999999995,3,Gold,1
921,13570.0,239.49000000000004,4,Silver,1
922,13571.0,2088.94,1,Diamond,0
923,13572.0,1384.2499999999998,2,Platinum,0
924,13573.0,290.25,4,Silver,1
925,13575.0,732.07,2,Platinum,1
926,13576.0,6703.300000000001,1,Diamond,0
927,13577.0,1658.3,1,Diamond,0
928,13579.0,467.0400000000001,3,Gold,1
929,13581.0,118.0,4,Silver,1
930,13583.0,781.03,2,Platinum,1
931,13584.0,142.4,4,Silver,1
932,13587.0,347.0,3,Gold,1
933,13588.0,2445.12,1,Diamond,0
934,13589.0,379.65000000000003,3,Gold,1
935,13590.0,1976.12,1,Diamond,0
936,13591.0,1117.1299999999997,2,Platinum,0
937,13592.0,247.95999999999998,4,Silver,1
938,13593.0,1965.08,1,Diamond,0
939,13594.0,396.97,3,Gold,1
940,13596.0,664.11,2,Platinum,1
941,13598.0,147.29000000000005,4,Silver,1
942,13599.0,5026.85,1,Diamond,0
943,13600.0,219.51999999999998,4,Silver,1
944,13601.0,693.32,2,Platinum,1
945,13602.0,428.89,3,Gold,1
946,13603.0,164.34,4,Silver,1
947,13606.0,276.75,4,Silver,1
948,13607.0,675.5100000000001,2,Platinum,1
949,13610.0,1065.8799999999999,2,Platinum,0
950,13611.0,1140.7999999999997,2,Platinum,0
951,13614.0,1585.46,2,Platinum,0
952,13615.0,399.99,3,Gold,1
953,13617.0,544.1800000000001,3,Gold,1
954,13618.0,177.34,4,Silver,1
955,13621.0,213.85,4,Silver,1
956,13623.0,652.4000000000001,2,Platinum,1
957,13626.0,257.22999999999996,4,Silver,1
958,13627.0,1624.0200000000002,1,Diamond,0
959,13629.0,7792.360000000001,1,Diamond,0
960,13630.0,1995.6799999999998,1,Diamond,0
961,13631.0,3021.77,1,Diamond,0
962,13632.0,2114.68,1,Diamond,0
963,13634.0,1547.3599999999997,2,Platinum,0
964,13635.0,1071.03,2,Platinum,0
965,13636.0,941.62,2,Platinum,0
966,13637.0,804.3,2,Platinum,1
967,13638.0,122.64,4,Silver,1
968,13639.0,1033.3400000000001,2,Platinum,0
969,13642.0,312.28000000000003,3,Gold,1
970,13643.0,519.44,3,Gold,1
971,13644.0,2597.5200000000004,1,Diamond,0
972,13645.0,252.1,4,Silver,1
973,13647.0,1640.2200000000003,1,Diamond,0
974,13649.0,346.6,3,Gold,1
975,13650.0,1809.34,1,Diamond,0
976,13651.0,94.2,4,Silver,1
977,13652.0,1095.08,2,Platinum,0
978,13654.0,2707.33,1,Diamond,0
979,13655.0,932.97,2,Platinum,0
980,13656.0,379.65000000000003,3,Gold,1
981,13657.0,382.14,3,Gold,1
982,13658.0,2421.47,1,Diamond,0
983,13659.0,1540.65,2,Platinum,0
984,13662.0,862.5799999999999,2,Platinum,0
985,13663.0,189.46999999999997,4,Silver,1
986,13666.0,84.65,4,Silver,1
987,13667.0,299.04999999999995,3,Gold,1
988,13668.0,6162.3099999999995,1,Diamond,0
989,13669.0,218.55,4,Silver,1
990,13670.0,349.7,3,Gold,1
991,13672.0,1.0,4,Silver,3
992,13673.0,387.44000000000005,3,Gold,1
993,13675.0,486.82000000000005,3,Gold,1
994,13678.0,232.6,4,Silver,1
995,13680.0,2199.01,1,Diamond,0
996,13681.0,827.83,2,Platinum,0
997,13682.0,59.5,4,Silver,1
998,13684.0,62.13000000000001,4,Silver,1
999,13685.0,3119.44,1,Diamond,0
1000,13686.0,72.0,4,Silver,1
1001,13689.0,910.0,2,Platinum,0
1002,13690.0,172.25,4,Silver,1
1003,13692.0,1466.8699999999997,2,Platinum,0
1004,13693.0,1.0,4,Silver,3
1005,13694.0,62690.54,1,Diamond,0
1006,13695.0,2504.13,1,Diamond,0
1007,13697.0,151.3,4,Silver,1
1008,13699.0,308.58,3,Gold,1
1009,13700.0,2248.63,1,Diamond,0
1010,13703.0,99.5,4,Silver,1
1011,13704.0,2295.3100000000004,1,Diamond,0
1012,13705.0,711.86,2,Platinum,1
1013,13706.0,330.79,3,Gold,1
1014,13707.0,806.41,2,Platinum,1
1015,13708.0,285.3299999999999,4,Silver,1
1016,13709.0,6228.71,1,Diamond,0
1017,13710.0,180.48,4,Silver,1
1018,13711.0,252.06000000000003,4,Silver,1
1019,13712.0,228.83999999999997,4,Silver,1
1020,13715.0,1051.99,2,Platinum,0
1021,13716.0,138.28,4,Silver,1
1022,13717.0,1432.2600000000002,2,Platinum,0
1023,13718.0,306.55,3,Gold,1
1024,13719.0,1041.68,2,Platinum,0
1025,13720.0,799.9,2,Platinum,1
1026,13721.0,524.1400000000001,3,Gold,1
1027,13722.0,2369.16,1,Diamond,0
1028,13723.0,199.85000000000002,4,Silver,1
1029,13725.0,1809.8099999999997,1,Diamond,0
1030,13726.0,1079.6599999999999,2,Platinum,0
1031,13727.0,333.48,3,Gold,1
1032,13728.0,1016.1400000000001,2,Platinum,0
1033,13730.0,752.6,2,Platinum,1
1034,13731.0,610.59,3,Gold,1
1035,13732.0,491.86000000000007,3,Gold,1
1036,13735.0,2764.4799999999996,1,Diamond,0
1037,13736.0,721.9000000000001,2,Platinum,1
1038,13737.0,339.6,3,Gold,1
1039,13739.0,216.9,4,Silver,1
1040,13740.0,350.75,3,Gold,1
1041,13741.0,666.33,2,Platinum,1
1042,13742.0,3079.27,1,Diamond,0
1043,13743.0,1340.15,2,Platinum,0
1044,13744.0,1080.52,2,Platinum,0
1045,13745.0,291.53999999999996,4,Silver,1
1046,13747.0,79.6,4,Silver,1
1047,13748.0,948.2499999999999,2,Platinum,0
1048,13750.0,1647.26,1,Diamond,0
1049,13751.0,296.25,3,Gold,1
1050,13752.0,1175.3799999999999,2,Platinum,0
1051,13753.0,741.26,2,Platinum,1
1052,13754.0,282.6,4,Silver,1
1053,13755.0,2101.3900000000003,1,Diamond,0
1054,13756.0,5145.120000000001,1,Diamond,0
1055,13758.0,3190.55,1,Diamond,0
1056,13759.0,659.41,2,Platinum,1
1057,13760.0,286.78999999999996,4,Silver,1
1058,13761.0,1070.65,2,Platinum,0
1059,13762.0,1.0,4,Silver,3
1060,13763.0,1689.46,1,Diamond,0
1061,13764.0,1519.42,2,Platinum,0
1062,13767.0,16945.71,1,Diamond,0
1063,13769.0,2771.87,1,Diamond,0
1064,13771.0,2631.7,1,Diamond,0
1065,13772.0,1122.63,2,Platinum,0
1066,13774.0,345.0,3,Gold,1
1067,13777.0,25748.350000000002,1,Diamond,0
1068,13778.0,178.7,4,Silver,1
1069,13780.0,360.01000000000005,3,Gold,1
1070,13781.0,127.84,4,Silver,1
1071,13782.0,908.8599999999999,2,Platinum,0
1072,13784.0,2462.7899999999995,1,Diamond,0
1073,13786.0,230.4,4,Silver,1
1074,13787.0,309.04,3,Gold,1
1075,13790.0,348.79999999999995,3,Gold,1
1076,13791.0,1047.68,2,Platinum,0
1077,13792.0,195.54999999999995,4,Silver,1
1078,13798.0,36352.87,1,Diamond,0
1079,13799.0,688.8600000000001,2,Platinum,1
1080,13800.0,558.32,3,Gold,1
1081,13801.0,324.79999999999995,3,Gold,1
1082,13802.0,3906.2699999999995,1,Diamond,0
1083,13803.0,277.07000000000005,4,Silver,1
1084,13804.0,2588.39,1,Diamond,0
1085,13805.0,924.5999999999999,2,Platinum,0
1086,13806.0,256.38,4,Silver,1
1087,13807.0,112.6,4,Silver,1
1088,13808.0,1747.6600000000003,1,Diamond,0
1089,13809.0,155.05,4,Silver,1
1090,13810.0,899.51,2,Platinum,0
1091,13811.0,591.75,3,Gold,1
1092,13812.0,539.0,3,Gold,1
1093,13813.0,1353.4099999999999,2,Platinum,0
1094,13814.0,1562.1200000000001,2,Platinum,0
1095,13815.0,4014.91,1,Diamond,0
1096,13816.0,555.04,3,Gold,1
1097,13817.0,382.97999999999996,3,Gold,1
1098,13819.0,1140.35,2,Platinum,0
1099,13821.0,385.64,3,Gold,1
1100,13822.0,632.0,3,Gold,1
1101,13823.0,957.66,2,Platinum,0
1102,13824.0,1698.94,1,Diamond,0
1103,13826.0,174.65,4,Silver,1
1104,13827.0,409.8,3,Gold,1
1105,13828.0,209.49000000000004,4,Silver,1
1106,13829.0,1.0,4,Silver,3
1107,13831.0,2198.45,1,Diamond,0
1108,13832.0,40.949999999999996,4,Silver,1
1109,13833.0,383.8499999999999,3,Gold,1
1110,13835.0,834.57,2,Platinum,0
1111,13837.0,266.59000000000003,4,Silver,1
1112,13838.0,674.82,2,Platinum,1
1113,13841.0,85.0,4,Silver,1
1114,13842.0,3385.6200000000003,1,Diamond,0
1115,13844.0,361.62,3,Gold,1
1116,13845.0,312.98,3,Gold,1
1117,13846.0,847.6099999999999,2,Platinum,0
1118,13848.0,1255.0,2,Platinum,0
1119,13849.0,1537.95,2,Platinum,0
1120,13850.0,1586.8100000000002,2,Platinum,0
1121,13851.0,2651.4599999999996,1,Diamond,0
1122,13853.0,1056.94,2,Platinum,0
1123,13854.0,8025.0199999999995,1,Diamond,0
1124,13856.0,363.4,3,Gold,1
1125,13858.0,216.17000000000002,4,Silver,1
1126,13859.0,201.16,4,Silver,1
1127,13860.0,1240.0000000000002,2,Platinum,0
1128,13862.0,2187.3100000000004,1,Diamond,0
1129,13863.0,299.55999999999995,3,Gold,1
1130,13865.0,501.56,3,Gold,1
1131,13866.0,145.67,4,Silver,1
1132,13867.0,1005.0899999999999,2,Platinum,0
1133,13868.0,3192.54,1,Diamond,0
1134,13869.0,3083.65,1,Diamond,0
1135,13870.0,2751.2500000000005,1,Diamond,0
1136,13871.0,6389.8,1,Diamond,0
1137,13873.0,381.7,3,Gold,1
1138,13874.0,540.45,3,Gold,1
1139,13875.0,1786.79,1,Diamond,0
1140,13876.0,122.69999999999999,4,Silver,1
1141,13877.0,117.24000000000001,4,Silver,1
1142,13878.0,1271.5699999999997,2,Platinum,0
1143,13880.0,3219.7700000000004,1,Diamond,0
1144,13881.0,16989.52,1,Diamond,0
1145,13882.0,1131.28,2,Platinum,0
1146,13883.0,2538.75,1,Diamond,0
1147,13884.0,781.3000000000002,2,Platinum,1
1148,13885.0,506.8,3,Gold,1
1149,13886.0,243.56,4,Silver,1
1150,13887.0,349.54999999999995,3,Gold,1
1151,13888.0,595.67,3,Gold,1
1152,13889.0,416.9,3,Gold,1
1153,13890.0,1860.8600000000001,1,Diamond,0
1154,13892.0,632.97,3,Gold,1
1155,13893.0,821.1000000000001,2,Platinum,1
1156,13894.0,535.97,3,Gold,1
1157,13895.0,2588.12,1,Diamond,0
1158,13897.0,311.15999999999997,3,Gold,1
1159,13898.0,155.93,4,Silver,1
1160,13899.0,388.52,3,Gold,1
1161,13900.0,740.9499999999999,2,Platinum,1
1162,13901.0,2867.2,1,Diamond,0
1163,13904.0,332.64000000000004,3,Gold,1
1164,13908.0,2347.0499999999997,1,Diamond,0
1165,13911.0,2580.91,1,Diamond,0
1166,13914.0,613.95,3,Gold,1
1167,13917.0,272.03999999999996,4,Silver,1
1168,13918.0,1212.8400000000004,2,Platinum,0
1169,13919.0,350.16,3,Gold,1
1170,13922.0,172.24999999999997,4,Silver,1
1171,13923.0,351.13000000000005,3,Gold,1
1172,13924.0,1682.08,1,Diamond,0
1173,13925.0,616.65,3,Gold,1
1174,13926.0,223.85000000000002,4,Silver,1
1175,13927.0,348.99000000000007,3,Gold,1
1176,13928.0,464.57,3,Gold,1
1177,13929.0,802.85,2,Platinum,1
1178,13930.0,337.34,3,Gold,1
1179,13931.0,1230.93,2,Platinum,0
1180,13932.0,307.4,3,Gold,1
1181,13933.0,608.7899999999998,3,Gold,1
1182,13934.0,922.0999999999999,2,Platinum,0
1183,13936.0,361.2799999999999,3,Gold,1
1184,13937.0,158.85,4,Silver,1
1185,13938.0,71.66,4,Silver,1
1186,13939.0,556.7499999999999,3,Gold,1
1187,13940.0,839.14,2,Platinum,0
1188,13941.0,4912.409999999999,1,Diamond,0
1189,13946.0,561.57,3,Gold,1
1190,13947.0,90.6,4,Silver,1
1191,13948.0,101.99999999999999,4,Silver,1
1192,13949.0,2427.3199999999997,1,Diamond,0
1193,13950.0,728.5600000000001,2,Platinum,1
1194,13951.0,674.4499999999998,2,Platinum,1
1195,13952.0,3246.091,1,Diamond,0
1196,13953.0,3515.6799999999994,1,Diamond,0
1197,13954.0,378.59,3,Gold,1
1198,13955.0,322.96,3,Gold,1
1199,13956.0,1019.2700000000001,2,Platinum,0
1200,13958.0,1.0,4,Silver,3
1201,13959.0,594.04,3,Gold,1
1202,13960.0,230.22,4,Silver,1
1203,13962.0,169.55,4,Silver,1
1204,13963.0,664.5400000000001,2,Platinum,1
1205,13967.0,80.7,4,Silver,1
1206,13969.0,8956.92,1,Diamond,0
1207,13971.0,2702.2200000000003,1,Diamond,0
1208,13972.0,190.25000000000003,4,Silver,1
1209,13973.0,264.7,4,Silver,1
1210,13974.0,413.59,3,Gold,1
1211,13975.0,2438.1899999999996,1,Diamond,0
1212,13976.0,357.98,3,Gold,1
1213,13978.0,196.79,4,Silver,1
1214,13979.0,869.8699999999998,2,Platinum,0
1215,13980.0,200.14000000000001,4,Silver,1
1216,13982.0,1861.11,1,Diamond,0
1217,13983.0,2590.46,1,Diamond,0
1218,13984.0,488.03,3,Gold,1
1219,13985.0,7024.530000000001,1,Diamond,0
1220,13986.0,320.46000000000004,3,Gold,1
1221,13988.0,4098.8,1,Diamond,0
1222,13989.0,1266.08,2,Platinum,0
1223,13990.0,311.3,3,Gold,1
1224,13991.0,847.5400000000001,2,Platinum,0
1225,13992.0,76.8,4,Silver,1
1226,13993.0,3409.6600000000003,1,Diamond,0
1227,13994.0,2274.1400000000003,1,Diamond,0
1228,13995.0,1383.49,2,Platinum,0
1229,13999.0,3865.26,1,Diamond,0
1230,14000.0,633.71,3,Gold,1
1231,14001.0,2030.33,1,Diamond,0
1232,14002.0,529.7299999999999,3,Gold,1
1233,14004.0,4582.639999999999,1,Diamond,0
1234,14005.0,2874.72,1,Diamond,0
1235,14006.0,962.1899999999999,2,Platinum,0
1236,14009.0,685.9299999999998,2,Platinum,1
1237,14012.0,328.8,3,Gold,1
1238,14013.0,473.02,3,Gold,1
1239,14014.0,505.18,3,Gold,1
1240,14015.0,917.34,2,Platinum,0
1241,14016.0,4328.46,1,Diamond,0
1242,14019.0,1398.9599999999998,2,Platinum,0
1243,14020.0,642.8000000000001,3,Gold,1
1244,14021.0,631.9000000000001,3,Gold,1
1245,14022.0,440.0,3,Gold,1
1246,14023.0,584.0699999999999,3,Gold,1
1247,14024.0,327.70000000000005,3,Gold,1
1248,14027.0,104.82000000000002,4,Silver,1
1249,14029.0,467.66,3,Gold,1
1250,14030.0,2358.8399999999997,1,Diamond,0
1251,14031.0,14634.640000000001,1,Diamond,0
1252,14032.0,2929.8399999999997,1,Diamond,0
1253,14034.0,509.09000000000003,3,Gold,1
1254,14035.0,1428.0200000000002,2,Platinum,0
1255,14036.0,626.65,3,Gold,1
1256,14037.0,147.2,4,Silver,1
1257,14038.0,1554.4799999999996,2,Platinum,0
1258,14039.0,152.2,4,Silver,1
1259,14040.0,3487.59,1,Diamond,0
1260,14041.0,141.41,4,Silver,1
1261,14044.0,646.4200000000001,2,Platinum,1
1262,14045.0,1659.75,1,Diamond,0
1263,14046.0,154.99,4,Silver,1
1264,14047.0,1290.0099999999998,2,Platinum,0
1265,14048.0,375.13,3,Gold,1
1266,14049.0,5536.15,1,Diamond,0
1267,14050.0,746.3599999999999,2,Platinum,1
1268,14051.0,15477.34,1,Diamond,0
1269,14052.0,225.36,4,Silver,1
1270,14053.0,260.25,4,Silver,1
1271,14054.0,92.46,4,Silver,1
1272,14055.0,725.6400000000001,2,Platinum,1
1273,14056.0,8062.460000000001,1,Diamond,0
1274,14057.0,6141.099999999999,1,Diamond,0
1275,14059.0,183.6,4,Silver,1
1276,14060.0,6135.38,1,Diamond,0
1277,14062.0,10464.850000000002,1,Diamond,0
1278,14064.0,1168.9199999999998,2,Platinum,0
1279,14066.0,152.55,4,Silver,1
